boro_cd,shape_area,shape_leng,pct_recyc_2018,pct_recyc_2009,pct_change,crime_count,crime_per_1000,fp_100_mhhi,fp_100_rent_burden,mean_commute,neighborhoods,over65_rate,pct_foreign_born,poverty_rate,under18_rate,unemployment_cd,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,BOROUGH_ID,year,total_recycled,percent_recycled
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3006.1,214.4,211.1,,2,2010,425.5,0.141545524
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3269,201.2,245,,2,2014,446.2,0.136494341
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3666.3,263,391.7,,2,2016,654.7,0.178572403
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3968.4,260.8,411.3,,2,2017,672.1,0.169362967
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3353.9,275.5,403.2,,2,2016,678.7,0.20236143
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3828.5,282.2,346,,2,2015,628.2,0.164085151
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3288.1,238.9,383.9,,2,2019,622.8,0.189410298
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3606.5,273.3,398.6,,2,2018,671.9,0.186302509
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3772.8,287.5,435.2,,2,2018,722.7,0.191555344
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,878.4,50.2,89.5,,2,2019,139.7,0.159039162
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3836.7,241.1,296,,2,2009,537.1,0.139990096
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3545.9,214.3,251.2,,2,2013,465.5,0.131278378
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3829.3,232.8,257.2,,2,2012,490,0.127960724
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3774.5,237.1,293.3,,2,2014,530.4,0.140521923
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3668.3,249.4,295.7,,2,2014,545.1,0.148597443
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3926.1,237.9,244.8,,2,2011,482.7,0.122946435
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,4338.3,278.9,283.9,,2,2010,562.8,0.129728235
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3827.2,235.1,273.3,,2,2009,508.4,0.132838629
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3926.5,218.2,237.3,,2,2011,455.5,0.116006622
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3847,225,243.8,,2,2010,468.8,0.121861191
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3874.3,266.4,326.5,,2,2014,592.9,0.153034096
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3615.6,223.4,276.7,,2,2013,500.1,0.138317292
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3910.6,245.9,282,,2,2013,527.9,0.134992073
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3697.1,212.5,237.8,,2,2012,450.3,0.121798166
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3516.7,241.7,357.5,,2,2016,599.2,0.170387011
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3672.9,251.5,390.4,,2,2017,641.9,0.174766533
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3500.8,218.4,310.3,,2,2015,528.7,0.151022623
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3835.4,272,440.9,,2,2018,712.9,0.185873703
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3686.2,303.7,441.2,,2,2018,744.9,0.202078021
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3911.4,226.7,254.5,,2,2013,481.2,0.123025004
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3887.8,240.1,261.7,,2,2010,501.8,0.129070425
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3551.8,231.2,306.4,,2,2014,537.6,0.151359874
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3890.5,268.5,412,,2,2016,680.5,0.17491325
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3610.6,255.2,392.8,,2,2017,648,0.179471556
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3874.8,234.7,273,,2,2012,507.7,0.131026117
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3788.1,254.1,386.4,,2,2016,640.5,0.169082126
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3464.5,242.6,328.9,,2,2015,571.5,0.164958869
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3784.7,244.5,263,,2,2010,507.5,0.13409253
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3768.7,210.4,239.2,,2,2009,449.6,0.119298432
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3780.4,248.8,260.3,,2,2012,509.1,0.134668289
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3833.3,236,280,,2,2009,516,0.134609866
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3487.4,202.4,237.3,,2,2009,439.7,0.126082468
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3766.5,271.9,294.3,,2,2013,566.2,0.150325236
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3672.4,232.8,284.5,,2,2014,517.3,0.140861562
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3603.7,205,236.3,,2,2012,441.3,0.122457474
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3797.6,224.1,247.8,,2,2012,471.9,0.124262692
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,4186.5,267.6,295.6,,2,2009,563.2,0.134527648
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3407,225.6,276.4,,2,2014,502,0.147343704
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3565.8,224.1,324.4,,2,2015,548.5,0.153822424
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3965.6,289.6,402,,2,2016,691.6,0.174399839
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3626.6,252.7,388.9,,2,2016,641.6,0.176915017
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3809.5,342.2,414.3,,2,2015,756.5,0.198582491
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3561.6,258,392.2,,2,2018,650.2,0.182558401
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3733,287.4,438.2,,2,2018,725.6,0.194374498
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3829.8,285.2,456.6,,2,2019,741.8,0.193691577
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3786.6,267.2,450.4,,2,2019,717.6,0.189510379
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3991.4,313.5,478.7,,2,2019,792.2,0.198476725
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3895.4,239.9,281.4,,2,2013,521.3,0.133824511
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3582.3,252.3,313.7,,2,2015,566,0.157999051
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3740.9,211.5,234.7,,2,2013,446.2,0.11927611
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3855.8,212.8,243.2,,2,2013,456,0.118263395
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,4020.4,276.6,265,,2,2011,541.6,0.134712964
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,4103.7,297.2,289.6,,2,2009,586.8,0.142992909
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3804,221.5,273.4,,2,2009,494.9,0.130099895
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3494.4,225.3,255.4,,2,2013,480.7,0.137562958
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3713.3,229.7,256.6,,2,2010,486.3,0.130961678
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3783.8,270.3,425.5,,2,2017,695.8,0.183889212
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3681.1,242.9,377.1,,2,2016,620,0.168427916
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3673,258.1,403.2,,2,2017,661.3,0.180043561
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3689.9,268.5,401,,2,2017,669.5,0.181441231
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3581.4,234.8,336.7,,2,2015,571.5,0.159574468
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3787,285.1,422.6,,2,2017,707.7,0.186876155
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3867.3,276.8,418.9,,2,2018,695.7,0.179892949
207,53311629.99,44785.477,0.189367915,0.133522452,0.418247736,1742,15.823031,,0.559546314,44.3,"Bedford Park, Fordham, Kingsbridge Heights, Norwood, University Heights",9.5,43.8,27.4,26.6,8.6,Bronx,7,3548.4,244.7,438.5,,2,2019,683.2,0.192537482
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1292,329.3,195.1,,1,2010,524.4,0.405882353
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1193.2,227.4,151.1,,1,2016,378.5,0.317214214
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1306.3,330.3,220.1,,1,2019,550.4,0.421342724
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1249.9,261,159.9,,1,2015,420.9,0.33674694
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1347.4,270.9,168,,1,2014,438.9,0.325738459
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1371.8,244.3,154.1,,1,2013,398.4,0.290421344
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1307.2,206.8,132.7,,1,2013,339.5,0.259715422
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1393,358.2,192.2,,1,2009,550.4,0.395118449
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1350.2,281.3,148.4,,1,2009,429.7,0.318249148
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1364.2,231.4,140.9,,1,2011,372.3,0.272907198
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1252.2,192.1,133.6,,1,2012,325.7,0.26010222
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1348.8,278.3,152.4,,1,2011,430.7,0.319320878
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1260.1,260.8,135.3,,1,2012,396.1,0.314340132
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1342,290.8,185.7,,1,2016,476.5,0.355067064
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1314.9,275.1,174,,1,2016,449.1,0.341546886
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1302.5,285.3,161.9,,1,2018,447.2,0.343339731
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1252.8,256.2,159.7,,1,2018,415.9,0.331976373
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1279.8,288.2,164.7,,1,2019,452.9,0.353883419
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1301.6,245.9,174.5,,1,2014,420.4,0.322987093
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1494.2,276.3,180.9,,1,2012,457.2,0.305983135
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1344.6,300,171.2,,1,2011,471.2,0.350438792
105,43790297.68,35288.3052,0.346514181,0.334441701,0.036097412,4600,87.226379,,0,26.6,"Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",12.9,29.4,11.3,8.2,3.7,Manhattan,5,1182.9,240,138.7,,1,2013,378.7,0.320145405
