year,boro_cd,total_recycled,total_refuse,pct_recycled_annum,pct_recycled_2009,pct_change,pct_point_change,fp_100_mhhi,pct_black_nh,pct_foreign_born,pct_hispanic,pct_white_nh,poverty_rate,unemployment_cd
2014-01-01,102,8589.899999999998,24575.700000000004,34.95281924828183,35.806959652017404,-2.38540331833913,-0.8541404037355775,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2015-01-01,102,8867.900000000001,23980.100000000002,36.98024612074178,35.806959652017404,3.2766995023501666,1.1732864687243776,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2016-01-01,102,9273.199999999999,23672.100000000002,39.17354184884314,35.806959652017404,9.402033095083118,3.366582196825739,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2017-01-01,102,9132.0,23441.800000000003,38.95605286283476,35.806959652017404,8.794640040431156,3.1490932108173553,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2018-01-01,102,9554.3,23578.300000000003,40.52158128448615,35.806959652017404,13.166774499390144,4.714621632468749,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2019-01-01,102,8215.3,19407.199999999997,42.33119666927738,35.806959652017404,18.220583597893913,6.524237017259978,121000.0,2.3,23.9,6.4,72.0,8.8,2.8
2009-01-01,103,7455.4,35614.2,20.933784838631784,20.933784838631784,0.0,0.0,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2010-01-01,103,7223.9,35459.6,20.372198219946082,20.933784838631784,-2.6826807622926108,-0.5615866186857019,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2011-01-01,103,7066.8,37622.1,18.78364046664062,20.933784838631784,-10.27116877605061,-2.150144371991164,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2012-01-01,103,6636.199999999999,36931.1,17.969137122912667,20.933784838631784,-14.162024395359573,-2.964647715719117,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2013-01-01,103,6744.5,36064.8,18.701060313657635,20.933784838631784,-10.66565144423295,-2.2327245249741487,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2014-01-01,103,6994.399999999999,35677.7,19.60440275017728,20.933784838631784,-6.35041440762889,-1.329382088454505,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2015-01-01,103,7553.699999999998,35391.6,21.343200081375237,20.933784838631784,1.955763116414122,0.409415242743453,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2016-01-01,103,7848.599999999999,34962.9,22.448366697270533,20.933784838631784,7.235107603875335,1.5145818586387492,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2017-01-01,103,7859.2,35189.4,22.333998306308146,20.933784838631784,6.6887735709042495,1.4002134676763625,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2018-01-01,103,7879.299999999999,35827.5,21.992324331867977,20.933784838631784,5.05660825978651,1.058539493236193,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2019-01-01,103,6726.5,30594.100000000002,21.986265325667365,20.933784838631784,5.027664586927938,1.0524804870355808,18000.0,7.4,34.9,25.1,32.7,19.3,4.1
2009-01-01,104,9478.5,25160.8,37.67169565355633,37.67169565355633,0.0,0.0,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2010-01-01,104,9473.6,25420.3,37.267852857755415,37.67169565355633,-1.0720058887574657,-0.4038427958009123,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2011-01-01,104,9358.1,26920.0,34.76263001485884,37.67169565355633,-7.722152104461644,-2.9090656386974842,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2012-01-01,104,8867.5,26744.4,33.15647387864375,37.67169565355633,-11.985714198894371,-4.515221774912575,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2013-01-01,104,8833.6,27028.499999999996,32.68253880163532,37.67169565355633,-13.243780948442696,-4.98915685192101,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2014-01-01,104,9238.8,27474.9,33.6263280303113,37.67169565355633,-10.738480318082344,-4.045367623245028,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2015-01-01,104,9746.2,27040.6,36.04283928611052,37.67169565355633,-4.323820149815949,-1.628856367445806,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2016-01-01,104,10320.2,27276.599999999995,37.83536071211222,37.67169565355633,0.4344510001912827,0.16366505855589253,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2017-01-01,104,10108.300000000001,27927.199999999993,36.195178893695044,37.67169565355633,-3.919432704701986,-1.4765167598612834,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2018-01-01,104,10717.7,28795.399999999998,37.22018100113213,37.67169565355633,-1.1985514445022605,-0.4515146524241942,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2019-01-01,104,9332.6,24188.499999999996,38.58279761043472,37.67169565355633,2.4185318475102413,0.9111019568783902,105000.0,6.0,29.4,15.1,59.3,11.3,3.7
2009-01-01,105,5448.900000000001,16287.4,33.45469504033793,33.45469504033793,0.0,0.0,,6.0,29.4,15.1,59.3,11.3,3.7
2010-01-01,105,5293.400000000001,15680.999999999998,33.75677571583446,33.45469504033793,0.9029545034928477,0.3020806754965264,,6.0,29.4,15.1,59.3,11.3,3.7
2011-01-01,105,5015.500000000001,16155.299999999997,31.04553923480221,33.45469504033793,-7.201248741412492,-2.409155805535722,,6.0,29.4,15.1,59.3,11.3,3.7
2012-01-01,105,4615.099999999999,15786.300000000003,29.234842870083543,33.45469504033793,-12.613632152875132,-4.219852170254388,,6.0,29.4,15.1,59.3,11.3,3.7
2013-01-01,105,4536.400000000001,15624.9,29.033145812133203,33.45469504033793,-13.216528271662487,-4.421549228204729,,6.0,29.4,15.1,59.3,11.3,3.7
2014-01-01,105,4852.3,15489.4,31.326584632070965,33.45469504033793,-6.361171147131972,-2.1281104082669664,,6.0,29.4,15.1,59.3,11.3,3.7
2015-01-01,105,5094.599999999999,15326.800000000003,33.23981522561786,33.45469504033793,-0.6423009220708153,-0.21487981472007078,,6.0,29.4,15.1,59.3,11.3,3.7
2016-01-01,105,5283.1,15700.699999999999,33.64881820555772,33.45469504033793,0.5802568667438779,0.19412316521978568,,6.0,29.4,15.1,59.3,11.3,3.7
2017-01-01,105,5175.300000000001,15770.2,32.81695856742464,33.45469504033793,-1.9062689770280028,-0.6377364729132893,,6.0,29.4,15.1,59.3,11.3,3.7
2018-01-01,105,5497.300000000001,15847.4,34.68897106149905,33.45469504033793,3.6893955233275877,1.2342760211611221,,6.0,29.4,15.1,59.3,11.3,3.7
2019-01-01,105,4853.399999999999,13354.6,36.34253365881418,33.45469504033793,8.632087708449433,2.887838618476252,,6.0,29.4,15.1,59.3,11.3,3.7
2009-01-01,106,14227.8,36366.100000000006,39.123799362593175,39.123799362593175,0.0,0.0,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2010-01-01,106,13556.0,35018.799999999996,38.71063543011183,39.123799362593175,-1.0560424580757344,-0.4131639324813463,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2011-01-01,106,11504.900000000003,36564.8,31.464413862512586,39.123799362593175,-19.577304926586038,-7.659385500080589,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2012-01-01,106,10066.1,35576.7,28.294080114232074,39.123799362593175,-27.680643047964182,-10.829719248361101,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2013-01-01,106,10044.599999999999,35064.100000000006,28.646393319663122,39.123799362593175,-26.780134377612754,-10.477406042930053,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2014-01-01,106,10622.100000000002,34678.4,30.630305896465813,39.123799362593175,-21.709275695366415,-8.493493466127362,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2015-01-01,106,11132.500000000002,33977.399999999994,32.76442576536169,39.123799362593175,-16.25448882991607,-6.359373597231482,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2016-01-01,106,11507.300000000001,33802.9,34.04234547923403,39.123799362593175,-12.98814012479983,-5.081453883359146,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2017-01-01,106,11182.8,33931.200000000004,32.957278257179226,39.123799362593175,-15.761559986195639,-6.166521105413949,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2018-01-01,106,11784.8,34495.7,34.16309858909951,39.123799362593175,-12.679496506764776,-4.960700773493663,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2019-01-01,106,10240.5,29370.300000000003,34.866855292591495,39.123799362593175,-10.880702128515175,-4.25694407000168,92000.0,3.3,22.3,9.0,68.7,9.8,2.4
2009-01-01,107,22079.3,64016.7,34.489906540012214,34.489906540012214,0.0,0.0,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2010-01-01,107,21829.799999999996,62359.1,35.00659887650719,34.489906540012214,1.4980972357682587,0.5166923364949767,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2011-01-01,107,21484.8,64649.70000000001,33.232636810379624,34.489906540012214,-3.6453265774264,-1.2572697296325899,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2012-01-01,107,20754.8,62532.299999999996,33.19052713557634,34.489906540012214,-3.767419325791588,-1.299379404435875,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2013-01-01,107,20093.7,62534.200000000004,32.13233718509232,34.489906540012214,-6.83553419370635,-2.357569354919896,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2014-01-01,107,20611.699999999997,61496.899999999994,33.51664880668782,34.489906540012214,-2.821862483724924,-0.9732577333243952,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2015-01-01,107,21986.3,60041.8,36.61832256861054,34.489906540012214,6.171127272058907,2.1284160285983234,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2016-01-01,107,23172.200000000004,59292.5,39.081165408778524,34.489906540012214,13.311891301995637,4.59125886876631,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2017-01-01,107,22547.2,58931.200000000004,38.26020851433536,34.489906540012214,10.931609715871993,3.7703019743231465,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2018-01-01,107,23285.899999999998,59094.4,39.4045797909785,34.489906540012214,14.249598633341343,4.914673250966288,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2019-01-01,107,19285.1,48454.9,39.80010277598344,34.489906540012214,15.396377574438457,5.310196235971226,87000.0,5.6,23.0,15.0,67.3,9.2,3.4
2009-01-01,108,23968.4,68522.5,34.97887555182604,34.97887555182604,0.0,0.0,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2010-01-01,108,22947.699999999997,66827.5,34.33870786727021,34.97887555182604,-1.83015512779231,-0.6401676845558342,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2011-01-01,108,21984.999999999996,69473.6,31.64511411528983,34.97887555182604,-9.530785035090062,-3.3337614365362143,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2012-01-01,108,21059.7,67258.4,31.31162798996111,34.97887555182604,-10.484177961728358,-3.667247561864933,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2013-01-01,108,20847.5,66039.3,31.568323710275546,34.97887555182604,-9.750318693056014,-3.4105518415504967,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2014-01-01,108,21712.399999999998,64381.9,33.72438526977302,34.97887555182604,-3.586422554362334,-1.2544902820530197,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2015-01-01,108,22805.999999999996,63034.6,36.1801296430849,34.97887555182604,3.4342272937820217,1.2012540912588605,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2016-01-01,108,23614.399999999994,62144.99999999999,37.998873602059696,34.97887555182604,8.633776822697193,3.019998050233653,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2017-01-01,108,23002.100000000002,63133.89999999999,36.433833487239035,34.97887555182604,4.159533182412534,1.4549579354129918,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2018-01-01,108,24114.700000000004,62725.99999999999,38.44450467110928,34.97887555182604,9.90777737880233,3.4656291192832356,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2019-01-01,108,20348.300000000003,52512.69999999999,38.749293028162725,34.97887555182604,10.779127164194534,3.7704174763366822,72000.0,2.4,23.2,9.5,75.6,7.2,2.1
2009-01-01,109,5432.799999999999,32083.999999999996,16.93305074180277,16.93305074180277,0.0,0.0,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2010-01-01,109,5290.1,31547.399999999998,16.768735299897934,16.93305074180277,-0.9703829771158134,-0.1643154419048365,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2011-01-01,109,5328.099999999999,32158.8,16.568093336816048,16.93305074180277,-2.155296234279558,-0.3649574049867219,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2012-01-01,109,5162.099999999999,30399.199999999997,16.98103897470986,16.93305074180277,0.283399805733886,0.04798823290709109,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2013-01-01,109,5469.200000000001,29970.2,18.248793801843167,16.93305074180277,7.7702658552378345,1.315743060040397,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2014-01-01,109,5716.200000000001,29498.699999999997,19.377803089627683,16.93305074180277,14.437754809235482,2.444752347824913,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2015-01-01,109,6046.400000000001,28370.8,21.312053237836086,16.93305074180277,25.860682536212053,4.379002496033316,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2016-01-01,109,6496.4,28369.7,22.89907894690462,16.93305074180277,35.23303801584592,5.96602820510185,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2017-01-01,109,6459.599999999999,27679.1,23.337464007138962,16.93305074180277,37.82196937215549,6.404413265336192,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2018-01-01,109,6482.3,27226.899999999998,23.808439447752043,16.93305074180277,40.60336681668319,6.875388705949273,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2019-01-01,109,5568.299999999999,22673.2,24.55895065539932,16.93305074180277,45.0355935848608,7.625899913596552,32000.0,21.6,33.7,38.0,28.5,20.7,4.1
2009-01-01,110,4049.6,34642.7,11.68962003538985,11.68962003538985,0.0,0.0,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2010-01-01,110,4103.099999999999,33873.0,12.113187494464617,11.68962003538985,3.623449331906703,0.423567459074766,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2011-01-01,110,4258.499999999999,35220.1,12.091107066703385,11.68962003538985,3.4345601490728406,0.40148703131353436,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2012-01-01,110,4181.400000000001,33704.8,12.405948114215185,11.68962003538985,6.127898739708226,0.7163280788253346,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2013-01-01,110,4437.799999999999,33721.5,13.16015005263704,11.68962003538985,12.579793122404471,1.4705300172471887,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2014-01-01,110,4938.7,33452.799999999996,14.763188731585997,11.68962003538985,26.293144575196116,3.073568696196146,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2015-01-01,110,5537.599999999999,33065.100000000006,16.7475676770976,11.68962003538985,43.268708703918655,5.057947641707749,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2016-01-01,110,6103.700000000001,33081.200000000004,18.450660798278175,11.68962003538985,57.83798568661383,6.7610407628883245,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2017-01-01,110,6161.3,33275.1,18.516247885055193,11.68962003538985,58.399056846997624,6.826627849665343,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2018-01-01,110,6226.8,33449.0,18.615803163024307,11.68962003538985,59.250712227306934,6.926183127634456,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2019-01-01,110,5443.9,27427.9,19.848037946762236,11.68962003538985,69.79198542530129,8.158417911372386,25000.0,56.1,23.3,23.5,14.0,20.2,6.9
2009-01-01,111,3597.3,26709.400000000005,13.468292061970692,13.468292061970692,0.0,0.0,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2010-01-01,111,3466.4,25589.6,13.546128114546535,13.468292061970692,0.5779207357377025,0.0778360525758437,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2011-01-01,111,3578.1,27116.300000000003,13.19538432603268,13.468292061970692,-2.0262980241466444,-0.272907735938011,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2012-01-01,111,3525.0,26786.300000000007,13.159712240958996,13.468292061970692,-2.2911577770354907,-0.3085798210116959,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2013-01-01,111,3720.4,26605.199999999997,13.983732503420384,13.468292061970692,3.8270661126001304,0.5154404414496927,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2014-01-01,111,4260.1,26188.600000000002,16.267001672483445,13.468292061970692,20.779989011488986,2.798709610512754,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2015-01-01,111,4655.400000000001,26405.5,17.630417905360627,13.468292061970692,30.903145137030318,4.162125843389935,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2016-01-01,111,4950.5,26733.800000000007,18.51775654789068,13.468292061970692,37.49149827376959,5.049464485919989,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2017-01-01,111,4885.5,26817.1,18.217853533752717,13.468292061970692,35.264764455123235,4.749561471782025,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2018-01-01,111,4916.200000000001,27234.6,18.05130238740426,13.468292061970692,34.0281477736456,4.583010325433568,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2019-01-01,111,4245.400000000001,23559.000000000004,18.020289485971393,13.468292061970692,33.797881743697864,4.551997424000701,22000.0,29.9,24.2,46.3,13.8,22.3,6.2
2009-01-01,112,10130.399999999998,64520.799999999996,15.700983248812783,15.700983248812783,0.0,0.0,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2010-01-01,112,9721.9,62564.6,15.53897891139718,15.700983248812783,-1.0318101411123548,-0.1620043374156026,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2011-01-01,112,9597.0,64333.99999999999,14.917461995212486,15.700983248812783,-4.99026870600312,-0.7835212536002967,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2012-01-01,112,9197.4,61109.799999999996,15.050613813169084,15.700983248812783,-4.142221065632157,-0.6503694356436984,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2013-01-01,112,9633.900000000001,59573.5,16.171452071810457,15.700983248812783,2.9964290486918843,0.4704688229976739,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2014-01-01,112,10363.800000000001,59570.59999999999,17.397508166780263,15.700983248812783,10.805214495695758,1.69652491796748,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2015-01-01,112,11413.900000000001,57622.9,19.807923585935455,15.700983248812783,26.157217494217868,4.106940337122673,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2016-01-01,112,11726.199999999999,58010.5,20.21392678911576,15.700983248812783,28.743063213217688,4.512943540302977,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2017-01-01,112,11380.700000000003,57932.0,19.644928536905343,15.700983248812783,25.119097483215125,3.9439452880925607,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2018-01-01,112,11413.799999999997,57980.2,19.6856858030845,15.700983248812783,25.378681647679713,3.984702554271717,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2019-01-01,112,9863.000000000002,48273.3,20.43158433336855,15.700983248812783,30.129330180092182,4.730601084555769,22000.0,7.9,46.3,69.2,18.6,19.6,6.8
2009-01-01,201,1970.1,23060.7,8.543105803379774,8.543105803379774,0.0,0.0,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2010-01-01,201,1992.2,23305.600000000002,8.54816009886036,8.543105803379774,0.05916227185884804,0.005054295480585225,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2011-01-01,201,2036.1000000000001,24847.8,8.19428681814889,8.543105803379774,-4.083046532010471,-0.34881898523088317,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2012-01-01,201,2006.0999999999997,23903.600000000002,8.392459713181276,8.543105803379774,-1.7633644445665175,-0.15064609019849762,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2013-01-01,201,2216.7999999999997,23572.7,9.404098809215744,8.543105803379774,10.078220095265,0.8609930058359705,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2014-01-01,201,2332.2000000000003,22968.7,10.153818021916782,8.543105803379774,18.853942062847786,1.6107122185370084,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2015-01-01,201,2582.7000000000003,22259.4,11.602738618291598,8.543105803379774,35.814057385329235,3.059632814911824,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2016-01-01,201,2860.1999999999994,22588.5,12.662195364898066,8.543105803379774,48.215364017717334,4.119089561518292,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2017-01-01,201,2930.8999999999996,22647.8,12.941212833034555,8.543105803379774,51.48135971715144,4.398107029654781,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2018-01-01,201,3049.1,22833.399999999998,13.353683638879888,8.543105803379774,56.30947276337115,4.810577835500114,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2019-01-01,201,2680.7999999999997,20057.8,13.36537406894076,8.543105803379774,56.446313279337225,4.822268265560986,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2009-01-01,202,1987.3999999999999,20358.4,9.762063816409933,9.762063816409933,0.0,0.0,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2010-01-01,202,1962.2,20061.2,9.781069926026358,9.762063816409933,0.194693560438286,0.01900610961642535,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2011-01-01,202,1941.2,20916.9,9.280533922330747,9.762063816409933,-4.932664886596405,-0.4815298940791859,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2012-01-01,202,1882.3999999999999,19510.2,9.648286537298437,9.762063816409933,-1.1655043569807177,-0.11377727911149549,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2013-01-01,202,1968.3,18756.9,10.493738304304015,9.762063816409933,7.4950799508618715,0.7316744878940824,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2014-01-01,202,2158.1,18313.8,11.784009872336707,9.762063816409933,20.71228066065194,2.021946055926774,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2015-01-01,202,2485.6,17685.3,14.05461032609003,9.762063816409933,43.971711211971076,4.292546509680097,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2016-01-01,202,2809.9,17756.800000000003,15.824360245089203,9.762063816409933,62.10056134327466,6.06229642867927,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2017-01-01,202,2850.2,17906.4,15.917213957020952,9.762063816409933,63.05173021164103,6.155150140611019,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2018-01-01,202,2976.6000000000004,18017.1,16.520971743510334,9.762063816409933,69.23646530294899,6.758907927100401,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2019-01-01,202,2679.0,15341.1,17.462893795099436,9.762063816409933,78.88526569294174,7.700829978689503,17000.0,28.7,29.5,67.5,1.9,31.0,5.9
2009-01-01,203,1843.1000000000001,21966.800000000003,8.390389132691151,8.390389132691151,0.0,0.0,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2010-01-01,203,1935.0000000000005,21525.9,8.989171184480092,8.390389132691151,7.136523018413166,0.5987820517889411,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2011-01-01,203,2090.1,23282.5,8.97712874476538,8.390389132691151,6.992996424780085,0.5867396120742292,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2012-01-01,203,2062.7,22737.499999999996,9.071797691039032,8.390389132691151,8.121298637901496,0.681408558347881,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2013-01-01,203,2275.7000000000003,22766.100000000002,9.996002828767333,8.390389132691151,19.136343627023102,1.6056136960761815,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2014-01-01,203,2598.4000000000005,21993.100000000002,11.814614583664879,8.390389132691151,40.8112829669848,3.4242254509737275,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2015-01-01,203,2920.1,21425.8,13.62889600388317,8.390389132691151,62.43461165324771,5.238506871192019,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2016-01-01,203,3410.3999999999996,22358.1,15.253532276892937,8.390389132691151,81.79767392982029,6.863143144201786,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2017-01-01,203,3264.7999999999993,23170.700000000004,14.090208755022502,8.390389132691151,67.93272078553976,5.699819622331351,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2018-01-01,203,3499.7000000000007,23281.100000000002,15.032365309199308,8.390389132691151,79.16171790685227,6.641976176508157,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2019-01-01,203,3270.5,19735.6,16.571576237864573,8.390389132691151,97.50664690028947,8.181187105173422,31000.0,30.6,31.4,63.3,4.2,30.3,8.2
2009-01-01,204,4524.0,53962.99999999999,8.383522042881236,8.383522042881236,0.0,0.0,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2010-01-01,204,4413.3,53173.200000000004,8.299857823113898,8.383522042881236,-0.9979602765925799,-0.0836642197673374,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2011-01-01,204,4376.300000000001,56498.299999999996,7.745896779195129,8.383522042881236,-7.605696751612145,-0.6376252636861066,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2012-01-01,204,4217.9,53420.299999999996,7.895687594416355,8.383522042881236,-5.818967803384245,-0.48783444846488067,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2013-01-01,204,4552.1,52183.5,8.723255435147125,8.383522042881236,4.052394572688822,0.33973339226588983,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2014-01-01,204,5015.7,50088.0,10.013775754671778,8.383522042881236,19.445928613915342,1.6302537117905427,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2015-01-01,204,5467.799999999999,47931.2,11.407600894615614,8.383522042881236,36.071699176866105,3.0240788517343784,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2016-01-01,204,6159.899999999998,48732.399999999994,12.64025576413228,8.383522042881236,50.77500481871575,4.256733721251045,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2017-01-01,204,6444.100000000001,49094.59999999999,13.125883498388829,8.383522042881236,56.567650579919594,4.742361455507593,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2018-01-01,204,6762.599999999999,48819.200000000004,13.852336785527003,8.383522042881236,65.23290228943269,5.468814742645767,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2019-01-01,204,6002.499999999999,40858.0,14.69112536100641,8.383522042881236,75.23810739522297,6.3076033181251745,24000.0,29.3,43.1,65.5,1.7,32.4,6.6
2009-01-01,205,5025.000000000001,43873.1,11.453487444470532,11.453487444470532,0.0,0.0,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2010-01-01,205,4862.4,42959.9,11.318462100703213,11.453487444470532,-1.1789015740573117,-0.13502534376731923,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2011-01-01,205,4863.8,46072.8,10.55677102325016,11.453487444470532,-7.829199844744972,-0.896716421220372,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2012-01-01,205,4611.2,43401.3,10.62456654524173,11.453487444470532,-7.237279503274651,-0.8289208992288017,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2013-01-01,205,4806.2,42271.50000000001,11.369835468341552,11.453487444470532,-0.7303624903292283,-0.08365197612898001,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
2014-01-01,205,5199.0,41398.9,12.558304689255028,11.453487444470532,9.646120887990971,1.1048172447844955,16000.0,27.5,43.4,68.4,1.2,35.6,7.7
